Rodada;Data;Horário;Time da casa;Time da casa.1;Time visitante;Time visitante.1;Sistema de jogo;Treinadores;Público;Resultado;Unnamed: 11;Unnamed: 12;REF_GESTAO
Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Juvenal Juvêncio (2006-2014)
37;dom 25/11/12;14:00;;Ponte Preta (12.);;São Paulo (4.);4-2-3-1;Ney Franco;9.471;0:0;;;Juvenal Juvêncio (2006-2014)
Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Juvenal Juvêncio (2006-2014)
semifinais - Jogos de volta;qua 28/11/12;21:50;;São Paulo;;Univ. Católica;4-3-3 defensivo;Ney Franco;;0:0;;;Juvenal Juvêncio (2006-2014)
Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Juvenal Juvêncio (2006-2014)
38;dom 02/12/12;14:00;;São Paulo (4.);;Corinthians (5.);4-2-3-1;Ney Franco;22.436;3:1;;;Juvenal Juvêncio (2006-2014)
Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Juvenal Juvêncio (2006-2014)
final - jogo de ida;qua 05/12/12;21:50;;Tigre;;São Paulo;4-2-3-1;Ney Franco;;0:0;;;Juvenal Juvêncio (2006-2014)
final - jogo de volta;qua 12/12/12;21:50;;São Paulo;;Tigre;4-2-3-1;Ney Franco;;2:0;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Juvenal Juvêncio (2006-2014)
1;sáb 19/01/13;19:00;;São Paulo;;Mirassol;?;Ney Franco;14.783;2:0;;;Juvenal Juvêncio (2006-2014)
Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Juvenal Juvêncio (2006-2014)
Play-Off 1ª mão;qua 23/01/13;22:00;;São Paulo;;Bolívar;4-3-3 defensivo;Ney Franco;;5:0;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Juvenal Juvêncio (2006-2014)
3;sáb 26/01/13;19:00;;São Paulo;;Atl. Sorocaba;?;Ney Franco;6.966;2:1;;;Juvenal Juvêncio (2006-2014)
Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Juvenal Juvêncio (2006-2014)
Play-Off 2ª mão;qua 30/01/13;22:00;;Bolívar;;São Paulo;4-4-2 duplo 6;Ney Franco;;4:3;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Juvenal Juvêncio (2006-2014)
5;dom 03/02/13;19:00;;Santos;;São Paulo;?;Ney Franco;;3:1;;;Juvenal Juvêncio (2006-2014)
6;qui 07/02/13;00:00;;São Paulo;;Ponte Preta;?;Ney Franco;;0:0;;;Juvenal Juvêncio (2006-2014)
7;sáb 09/02/13;18:20;;Guarani;;São Paulo;?;Ney Franco;;1:2;;;Juvenal Juvêncio (2006-2014)
Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Juvenal Juvêncio (2006-2014)
Grupo 3;qua 13/02/13;22:00;;Atlético-MG;;São Paulo;4-4-2 duplo 6;Ney Franco;;2:1;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Juvenal Juvêncio (2006-2014)
8;sáb 16/02/13;20:30;;São Paulo;;Ituano;?;Ney Franco;8.930;3:2;;;Juvenal Juvêncio (2006-2014)
2;qua 20/02/13;20:30;;São Caetano;;São Paulo;?;Ney Franco;;2:4;;;Juvenal Juvêncio (2006-2014)
9;sáb 23/02/13;19:30;;São Paulo;;Linense;?;Ney Franco;;3:0;;;Juvenal Juvêncio (2006-2014)
Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Juvenal Juvêncio (2006-2014)
Grupo 3;qui 28/02/13;21:30;;São Paulo;;The Strongest;4-4-2 duplo 6;Ney Franco;;2:1;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Juvenal Juvêncio (2006-2014)
10;dom 03/03/13;19:30;;Penapolense;;São Paulo;?;Ney Franco;;0:2;;;Juvenal Juvêncio (2006-2014)
Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Juvenal Juvêncio (2006-2014)
Grupo 3;qui 07/03/13;19:15;;São Paulo;;Arsenal Sarandí;4-4-2 duplo 6;Ney Franco;;1:1;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Juvenal Juvêncio (2006-2014)
11;dom 10/03/13;17:00;;São Paulo;;Palmeiras;?;Ney Franco;;0:0;;;Juvenal Juvêncio (2006-2014)
Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Juvenal Juvêncio (2006-2014)
Grupo 3;qui 14/03/13;21:30;;Arsenal Sarandí;;São Paulo;3-5-2;Ney Franco;;2:1;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Juvenal Juvêncio (2006-2014)
12;dom 17/03/13;17:00;;São Paulo;;Oeste;?;Ney Franco;;3:2;;;Juvenal Juvêncio (2006-2014)
13;qua 20/03/13;23:00;;São Bernardo;;São Paulo;?;Ney Franco;12.372;1:2;;;Juvenal Juvêncio (2006-2014)
14;sáb 23/03/13;19:30;;São Paulo;;Bragantino;?;Ney Franco;;2:0;;;Juvenal Juvêncio (2006-2014)
15;qua 27/03/13;23:00;;Paulista;;São Paulo;?;Ney Franco;;0:2;;;Juvenal Juvêncio (2006-2014)
16;dom 31/03/13;16:00;;São Paulo;;Corinthians;?;Ney Franco;;1:2;;;Juvenal Juvêncio (2006-2014)
Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Juvenal Juvêncio (2006-2014)
Grupo 3;qui 04/04/13;21:30;;The Strongest;;São Paulo;4-2-3-1;Ney Franco;;2:1;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Juvenal Juvêncio (2006-2014)
17;dom 07/04/13;18:30;;Botafogo-SP;;São Paulo;?;Ney Franco;;1:3;;;Juvenal Juvêncio (2006-2014)
4;qui 11/04/13;19:30;;Barbarense;;São Paulo;?;Ney Franco;4.430;1:2;;;Juvenal Juvêncio (2006-2014)
18;sáb 13/04/13;18:30;;São Paulo;;XV Piracicaba;?;Ney Franco;9.308;0:1;;;Juvenal Juvêncio (2006-2014)
Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Juvenal Juvêncio (2006-2014)
Grupo 3;qua 17/04/13;22:00;;São Paulo;;Atlético-MG;4-4-2 duplo 6;Ney Franco;;2:0;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Campeonato Paulista;Juvenal Juvêncio (2006-2014)
19;dom 21/04/13;16:00;;Mogi Mirim;;São Paulo;?;Ney Franco;;1:0;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Juvenal Juvêncio (2006-2014)
quartas de final;dom 28/04/13;18:30;;São Paulo;;Penapolense;?;Ney Franco;32.995;1:0;;;Juvenal Juvêncio (2006-2014)
Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Juvenal Juvêncio (2006-2014)
Oitavas de final - Jogos de ida;qui 02/05/13;20:15;;São Paulo;;Atlético-MG;4-2-3-1;Ney Franco;;1:2;;;Juvenal Juvêncio (2006-2014)
Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Campeonato Paulista - Série A1 - Fase final;Juvenal Juvêncio (2006-2014)
semifinais;dom 05/05/13;16:00;;São Paulo;;Corinthians;?;Ney Franco;29.475;3:4 pen.;;;Juvenal Juvêncio (2006-2014)
Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Copa Libertadores;Juvenal Juvêncio (2006-2014)
Oitavas de final - Jogos de volta;qua 08/05/13;22:00;;Atlético-MG;;São Paulo;4-2-3-1;Ney Franco;;4:1;;;Juvenal Juvêncio (2006-2014)
Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Juvenal Juvêncio (2006-2014)
1;dom 26/05/13;16:00;;Ponte Preta (19.);;São Paulo (9.);4-3-3 defensivo;Ney Franco;6.267;0:2;;;Juvenal Juvêncio (2006-2014)
2;qua 29/05/13;19:30;;São Paulo (3.);;Vasco da Gama (7.);4-3-3 defensivo;Ney Franco;8.079;5:1;;;Juvenal Juvêncio (2006-2014)
3;dom 02/06/13;18:30;;Atlético-MG (7.);;São Paulo (1.);4-3-1-2;Ney Franco;10.830;0:0;;;Juvenal Juvêncio (2006-2014)
4;qua 05/06/13;19:30;;São Paulo (1.);;Goiás (17.);4-4-2 duplo 6;Ney Franco;8.892;0:1;;;Juvenal Juvêncio (2006-2014)
5;qua 12/06/13;22:00;;Grêmio (6.);;São Paulo (3.);4-3-3 defensivo;Ney Franco;15.926;1:1;;;Juvenal Juvêncio (2006-2014)
Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Juvenal Juvêncio (2006-2014)
final - jogo de ida;qua 03/07/13;21:50;;São Paulo;;Corinthians;4-4-2 duplo 6;Ney Franco;31.769;1:2;;;Juvenal Juvêncio (2006-2014)
Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Juvenal Juvêncio (2006-2014)
6;dom 07/07/13;16:00;;São Paulo (6.);;Santos (14.);4-4-2 duplo 6;Paulo Autuori;11.819;0:2;;;Juvenal Juvêncio (2006-2014)
11;qua 10/07/13;21:00;;São Paulo (15.);;Bahia (4.);4-3-3 defensivo;Milton Cruz;4.579;1:2;;;Juvenal Juvêncio (2006-2014)
7;dom 14/07/13;16:00;;Vitória (3.);;São Paulo (9.);4-4-2 duplo 6;Paulo Autuori;11.227;3:2;;;Juvenal Juvêncio (2006-2014)
Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Recopa Sul-Americana;Juvenal Juvêncio (2006-2014)
final - jogo de volta;qua 17/07/13;21:50;;Corinthians;;São Paulo;4-3-1-2;Paulo Autuori;38.050;2:0;;;Juvenal Juvêncio (2006-2014)
Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Juvenal Juvêncio (2006-2014)
8;sáb 20/07/13;18:30;;São Paulo (13.);;Cruzeiro (4.);4-4-2 duplo 6;Paulo Autuori;11.675;0:3;;;Juvenal Juvêncio (2006-2014)
12;qua 24/07/13;21:00;;São Paulo (15.);;Internacional (9.);4-4-2 duplo 6;Paulo Autuori;6.275;0:1;;;Juvenal Juvêncio (2006-2014)
9;dom 28/07/13;16:00;;Corinthians (12.);;São Paulo (15.);4-3-1-2;Paulo Autuori;33.336;0:0;;;Juvenal Juvêncio (2006-2014)
J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;J. League Cup / Copa Sudamericana Supercup;Juvenal Juvêncio (2006-2014)
final;qua 07/08/13;07:00;;Kashima Antlers;;São Paulo;4-4-2 duplo 6;Paulo Autuori;26.202;3:2;;;Juvenal Juvêncio (2006-2014)
Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Juvenal Juvêncio (2006-2014)
13;dom 11/08/13;18:30;;Portuguesa (20.);;São Paulo (15.);4-4-2 duplo 6;Paulo Autuori;8.593;2:1;;;Juvenal Juvêncio (2006-2014)
14;qui 15/08/13;19:30;;São Paulo (17.);;Atlético-PR (5.);4-4-2 duplo 6;Paulo Autuori;25.827;1:1;;;Juvenal Juvêncio (2006-2014)
15;dom 18/08/13;16:00;;Flamengo (16.);;São Paulo (18.);4-4-2 duplo 6;Paulo Autuori;44.164;0:0;;;Juvenal Juvêncio (2006-2014)
16;dom 25/08/13;16:00;;São Paulo (18.);;Fluminense (14.);4-4-2 duplo 6;Paulo Autuori;55.256;2:1;;;Juvenal Juvêncio (2006-2014)
17;dom 01/09/13;16:00;;Botafogo (2.);;São Paulo (16.);4-4-2 duplo 6;Paulo Autuori;28.591;0:0;;;Juvenal Juvêncio (2006-2014)
10;ter 03/09/13;21:00;;Náutico (18.);;São Paulo (17.);4-4-2 duplo 6;Paulo Autuori;12.217;0:1;;;Juvenal Juvêncio (2006-2014)
18;qui 05/09/13;21:00;;São Paulo (16.);;Criciúma (13.);4-3-3 defensivo;Paulo Autuori;33.738;1:2;;;Juvenal Juvêncio (2006-2014)
19;dom 08/09/13;16:00;;Coritiba (9.);;São Paulo (17.);4-4-2 duplo 6;Paulo Autuori;16.367;2:0;;;Juvenal Juvêncio (2006-2014)
20;qui 12/09/13;21:00;;São Paulo (17.);;Ponte Preta (19.);4-4-2 duplo 6;Muricy Ramalho;27.548;1:0;;;Juvenal Juvêncio (2006-2014)
21;dom 15/09/13;16:00;;Vasco da Gama (13.);;São Paulo (17.);4-4-2 duplo 6;Muricy Ramalho;10.961;0:2;;;Juvenal Juvêncio (2006-2014)
22;qua 18/09/13;21:50;;São Paulo (15.);;Atlético-MG (6.);4-4-2 duplo 6;Muricy Ramalho;28.503;1:0;;;Juvenal Juvêncio (2006-2014)
23;dom 22/09/13;16:00;;Goiás (11.);;São Paulo (14.);4-4-2 duplo 6;Muricy Ramalho;24.789;1:0;;;Juvenal Juvêncio (2006-2014)
Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Juvenal Juvêncio (2006-2014)
Oitavas de final - Jogos de ida;qui 26/09/13;22:00;;São Paulo;;Univ. Católica;4-4-2 duplo 6;Muricy Ramalho;;1:1;;;Juvenal Juvêncio (2006-2014)
Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Juvenal Juvêncio (2006-2014)
24;dom 29/09/13;16:00;;São Paulo (14.);;Grêmio (4.);4-4-2 duplo 6;Muricy Ramalho;41.140;0:1;;;Juvenal Juvêncio (2006-2014)
25;qua 02/10/13;21:50;;Santos (9.);;São Paulo (15.);4-4-2 duplo 6;Muricy Ramalho;7.788;3:0;;;Juvenal Juvêncio (2006-2014)
26;sáb 05/10/13;21:00;;São Paulo (17.);;Vitória (6.);4-4-2 duplo 6;Muricy Ramalho;22.285;3:2;;;Juvenal Juvêncio (2006-2014)
27;qua 09/10/13;21:50;;Cruzeiro (1.);;São Paulo (16.);5-3-2;Muricy Ramalho;40.743;0:2;;;Juvenal Juvêncio (2006-2014)
28;dom 13/10/13;16:00;;São Paulo (15.);;Corinthians (11.);5-3-2;Muricy Ramalho;50.282;0:0;;;Juvenal Juvêncio (2006-2014)
29;qua 16/10/13;21:00;;São Paulo (13.);;Náutico (20.);5-3-2;Muricy Ramalho;14.942;3:0;;;Juvenal Juvêncio (2006-2014)
30;dom 20/10/13;16:00;;Bahia (13.);;São Paulo (10.);?;Muricy Ramalho;24.765;0:1;;;Juvenal Juvêncio (2006-2014)
Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Juvenal Juvêncio (2006-2014)
Oitavas de final - Jogos de volta;qua 23/10/13;21:50;;Univ. Católica;;São Paulo;?;Muricy Ramalho;;3:4;;;Juvenal Juvêncio (2006-2014)
Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Juvenal Juvêncio (2006-2014)
31;dom 27/10/13;16:00;;Internacional (9.);;São Paulo (10.);?;Muricy Ramalho;5.603;2:3;;;Juvenal Juvêncio (2006-2014)
Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Copa Sul-Americana;Juvenal Juvêncio (2006-2014)
Quartas de final - Jogos de ida;qua 30/10/13;21:50;;São Paulo;;Atl. Nacional;?;Muricy Ramalho;;3:2;;;Juvenal Juvêncio (2006-2014)
Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Campeonato Brasileiro Série A;Juvenal Juvêncio (2006-2014)
32;sáb 02/11/13;19:30;;São Paulo (9.);;Portuguesa (16.);?;Muricy Ramalho;50.802;2:1;;;Juvenal Juvêncio (2006-2014)
